circuit_id,width,depth,n_rx,n_ry,n_rz,n_cx,state_hamming_weight,f_state_prob_p25,f_state_prob_p50,f_state_prob_p75,fr_state_error_p25,fr_state_error_p50,fr_state_error_p75,fr_program_error_p25,fr_program_error_p50,fr_program_error_p75,state_bitstring,true_probability
27,5,5,2,7,1,5,3,0.0,0.0,0.0025,0.0,0.0,0.0,0.13749999999999996,0.14,0.16500000000000004,10110,7.930650916355185e-05
27,5,5,2,7,1,5,4,0.0025,0.0025,0.005,0.0,0.0,0.0,0.13749999999999996,0.14,0.16500000000000004,10111,0.0012077472434530868
27,5,5,2,7,1,5,2,0.1825,0.195,0.1975,0.0,0.0,0.0,0.13749999999999996,0.14,0.16500000000000004,11000,0.23154884014814428
27,5,5,2,7,1,5,3,0.0225,0.0325,0.035,0.0,0.0,0.0,0.13749999999999996,0.14,0.16500000000000004,11001,0.015204613641274593
27,5,5,2,7,1,5,3,0.2825,0.285,0.285,0.0,0.0,0.0,0.13749999999999996,0.14,0.16500000000000004,11010,0.3282573605259233
27,5,5,2,7,1,5,4,0.0275,0.03,0.0375,0.0,0.0,0.0,0.13749999999999996,0.14,0.16500000000000004,11011,0.02155496152996493
27,5,5,2,7,1,5,3,0.0,0.005,0.0075,0.0,0.0,0.0,0.13749999999999996,0.14,0.16500000000000004,11100,0.00434171542914514
27,5,5,2,7,1,5,4,0.01,0.01,0.01,0.0,0.0,0.0,0.13749999999999996,0.14,0.16500000000000004,11101,0.005306130940450588
27,5,5,2,7,1,5,4,0.01,0.0125,0.0125,0.0,0.0,0.0,0.13749999999999996,0.14,0.16500000000000004,11110,0.006155073141433235
27,5,5,2,7,1,5,5,0.005,0.005,0.0075,0.0,0.0,0.0,0.13749999999999996,0.14,0.16500000000000004,11111,0.007522285734633189
28,5,4,6,2,1,3,0,0.01,0.0175,0.0175,0.16000000000000003,0.16749999999999998,0.1725,0.16000000000000003,0.16749999999999998,0.1725,00000,0.011666437440829609
28,5,4,6,2,1,3,1,0.02,0.0225,0.0275,0.0575,0.0725,0.075,0.16000000000000003,0.16749999999999998,0.1725,00001,0.03411709347623231
28,5,4,6,2,1,3,1,0.0075,0.01,0.0125,0.015,0.0175,0.025,0.16000000000000003,0.16749999999999998,0.1725,00010,0.007516397906097461
28,5,4,6,2,1,3,2,0.0125,0.02,0.025,0.0,0.0,0.0025,0.16000000000000003,0.16749999999999998,0.1725,00011,0.021980801874393666
28,5,4,6,2,1,3,1,0.0025,0.0025,0.0075,0.0075,0.01,0.01,0.16000000000000003,0.16749999999999998,0.1725,00100,0.002308699751072721
28,5,4,6,2,1,3,2,0.01,0.01,0.01,0.0,0.0,0.0,0.16000000000000003,0.16749999999999998,0.1725,00101,0.00675151481464604
28,5,4,6,2,1,3,2,0.045,0.0525,0.0575,0.0,0.0,0.0,0.16000000000000003,0.16749999999999998,0.1725,00110,0.03798223909849007
28,5,4,6,2,1,3,3,0.0925,0.095,0.1075,0.0,0.0,0.0,0.16000000000000003,0.16749999999999998,0.1725,00111,0.11107449110597072
28,5,4,6,2,1,3,1,0.0475,0.055,0.0575,0.01,0.015,0.0175,0.16000000000000003,0.16749999999999998,0.1725,01000,0.05175884600326021
28,5,4,6,2,1,3,2,0.0125,0.015,0.015,0.0025,0.0025,0.0025,0.16000000000000003,0.16749999999999998,0.1725,01001,0.00768998861911119
28,5,4,6,2,1,3,2,0.02,0.02,0.035,0.0,0.0,0.0,0.16000000000000003,0.16749999999999998,0.1725,01010,0.03334694791739792
28,5,4,6,2,1,3,3,0.005,0.005,0.01,0.0,0.0,0.0,0.16000000000000003,0.16749999999999998,0.1725,01011,0.004954470004040103
28,5,4,6,2,1,3,2,0.01,0.0125,0.0175,0.0,0.0,0.0,0.16000000000000003,0.16749999999999998,0.1725,01100,0.010242684237549114
28,5,4,6,2,1,3,3,0.0,0.0025,0.0025,0.0,0.0,0.0,0.16000000000000003,0.16749999999999998,0.1725,01101,0.0015217905980929505
28,5,4,6,2,1,3,3,0.14,0.145,0.1475,0.0,0.0,0.0,0.16000000000000003,0.16749999999999998,0.1725,01110,0.1685104706838389
28,5,4,6,2,1,3,4,0.04,0.0425,0.0575,0.0,0.0,0.0,0.16000000000000003,0.16749999999999998,0.1725,01111,0.025036176457221795
28,5,4,6,2,1,3,1,0.0375,0.0375,0.045,0.03,0.0425,0.045,0.16000000000000003,0.16749999999999998,0.1725,10000,0.049064814869856824
28,5,4,6,2,1,3,2,0.0075,0.0075,0.01,0.0,0.0,0.005,0.16000000000000003,0.16749999999999998,0.1725,10001,0.003783152138303439
28,5,4,6,2,1,3,2,0.035,0.0375,0.0375,0.0,0.0,0.0,0.16000000000000003,0.16749999999999998,0.1725,10010,0.03161125010281002
28,5,4,6,2,1,3,3,0.0,0.0025,0.0075,0.0,0.0,0.0,0.16000000000000003,0.16749999999999998,0.1725,10011,0.002437391616336482
28,5,4,6,2,1,3,2,0.0125,0.0125,0.015,0.0,0.0,0.0,0.16000000000000003,0.16749999999999998,0.1725,10100,0.009709555847788657
28,5,4,6,2,1,3,3,0.005,0.005,0.005,0.0,0.0,0.0,0.16000000000000003,0.16749999999999998,0.1725,10101,0.0007486572009895676
28,5,4,6,2,1,3,3,0.1275,0.135,0.135,0.0,0.0,0.0,0.16000000000000003,0.16749999999999998,0.1725,10110,0.15973955538371562
28,5,4,6,2,1,3,4,0.02,0.025,0.0325,0.0,0.0,0.0,0.16000000000000003,0.16749999999999998,0.1725,10111,0.01231674963259284
28,5,4,6,2,1,3,2,0.0075,0.01,0.0125,0.0,0.0,0.0,0.16000000000000003,0.16749999999999998,0.1725,11000,0.005739398318610133
28,5,4,6,2,1,3,3,0.025,0.0275,0.035,0.0,0.0,0.0,0.16000000000000003,0.16749999999999998,0.1725,11001,0.03234130983529847
28,5,4,6,2,1,3,3,0.005,0.0075,0.01,0.0,0.0,0.0,0.16000000000000003,0.16749999999999998,0.1725,11010,0.0036977527821203315
28,5,4,6,2,1,3,4,0.01,0.02,0.02,0.0,0.0,0.0,0.16000000000000003,0.16749999999999998,0.1725,11011,0.020836708271861296
28,5,4,6,2,1,3,3,0.0,0.0025,0.0025,0.0,0.0,0.0,0.16000000000000003,0.16749999999999998,0.1725,11100,0.0011357835274639042
28,5,4,6,2,1,3,4,0.0075,0.01,0.015,0.0,0.0,0.0,0.16000000000000003,0.16749999999999998,0.1725,11101,0.00640010066010432
28,5,4,6,2,1,3,4,0.0275,0.0325,0.035,0.0,0.0,0.0,0.16000000000000003,0.16749999999999998,0.1725,11110,0.018685669924907278
28,5,4,6,2,1,3,5,0.07,0.0925,0.1,0.0,0.0,0.0,0.16000000000000003,0.16749999999999998,0.1725,11111,0.10529309989899573
29,2,3,0,0,0,2,0,0.8925,0.9125,0.9125,0.09999999999999998,0.11499999999999999,0.11750000000000005,0.09999999999999998,0.11499999999999999,0.11750000000000005,00,1.0
30,4,11,4,4,6,13,0,0.4075,0.4125,0.4325,0.125,0.12749999999999995,0.13749999999999996,0.125,0.12749999999999995,0.13749999999999996,0000,0.4755309211279415
30,4,11,4,4,6,13,1,0.1025,0.1075,0.11,0.06,0.0625,0.08,0.125,0.12749999999999995,0.13749999999999996,0001,0.08249721072411322
30,4,11,4,4,6,13,1,0.02,0.02,0.025,0.0175,0.02,0.0325,0.125,0.12749999999999995,0.13749999999999996,0010,0.008161107545907868
30,4,11,4,4,6,13,2,0.0875,0.0975,0.1025,0.0,0.0,0.0025,0.125,0.12749999999999995,0.13749999999999996,0011,0.10504448488527966
30,4,11,4,4,6,13,1,0.0125,0.0125,0.0125,0.0125,0.0125,0.015,0.125,0.12749999999999995,0.13749999999999996,0100,0.004637234144175812
30,4,11,4,4,6,13,2,0.0125,0.0125,0.015,0.0,0.0,0.0025,0.125,0.12749999999999995,0.13749999999999996,0101,0.011199426819289567
30,4,11,4,4,6,13,2,0.01,0.0125,0.015,0.0,0.0,0.0,0.125,0.12749999999999995,0.13749999999999996,0110,0.010814097202160089
30,4,11,4,4,6,13,3,0.005,0.005,0.005,0.0,0.0,0.0,0.125,0.12749999999999995,0.13749999999999996,0111,0.001231110799916527
30,4,11,4,4,6,13,1,0.0125,0.015,0.0275,0.01,0.015,0.015,0.125,0.12749999999999995,0.13749999999999996,1000,0.002590133704261918
30,4,11,4,4,6,13,2,0.03,0.03,0.0375,0.0,0.0,0.0025,0.125,0.12749999999999995,0.13749999999999996,1001,0.03333852166727291
30,4,11,4,4,6,13,2,0.1325,0.135,0.1425,0.0,0.0,0.0,0.125,0.12749999999999995,0.13749999999999996,1010,0.15092175410061667
30,4,11,4,4,6,13,3,0.0425,0.045,0.0525,0.0,0.0,0.0,0.125,0.12749999999999995,0.13749999999999996,1011,0.02618257446089723
30,4,11,4,4,6,13,2,0.02,0.0225,0.025,0.0,0.0,0.0,0.125,0.12749999999999995,0.13749999999999996,1100,0.034073534556734064
30,4,11,4,4,6,13,3,0.0075,0.0075,0.0075,0.0,0.0,0.0,0.125,0.12749999999999995,0.13749999999999996,1101,0.003879038222048278
30,4,11,4,4,6,13,3,0.015,0.02,0.0225,0.0,0.0,0.0,0.125,0.12749999999999995,0.13749999999999996,1110,0.01461120192517596
30,4,11,4,4,6,13,4,0.0225,0.025,0.03,0.0,0.0,0.0,0.125,0.12749999999999995,0.13749999999999996,1111,0.03528764811420897
31,2,5,1,1,2,2,0,0.045,0.0475,0.06,0.08499999999999996,0.09499999999999997,0.10750000000000004,0.08499999999999996,0.09499999999999997,0.10750000000000004,00,0.0390387478462082
31,2,5,1,1,2,2,1,0.13,0.1325,0.1375,0.0625,0.075,0.09,0.08499999999999996,0.09499999999999997,0.10750000000000004,01,0.10913167158437842
31,2,5,1,1,2,2,1,0.2425,0.245,0.26,0.0175,0.02,0.0225,0.08499999999999996,0.09499999999999997,0.10750000000000004,10,0.22443319207427426
31,2,5,1,1,2,2,2,0.5625,0.5675,0.57,0.0,0.0,0.0,0.08499999999999996,0.09499999999999997,0.10750000000000004,11,0.6273963884951393
32,4,8,5,2,7,7,0,0.05,0.06,0.0625,0.11250000000000004,0.12,0.12749999999999995,0.11250000000000004,0.12,0.12749999999999995,0000,0.04996846146244685
32,4,8,5,2,7,7,1,0.0525,0.0575,0.06,0.0575,0.06,0.0725,0.11250000000000004,0.12,0.12749999999999995,0001,0.05905841857344046
32,4,8,5,2,7,7,1,0.0375,0.04,0.0425,0.015,0.02,0.0275,0.11250000000000004,0.12,0.12749999999999995,0010,0.04630558224090733
32,4,8,5,2,7,7,2,0.0425,0.0425,0.0475,0.0,0.0,0.0025,0.11250000000000004,0.12,0.12749999999999995,0011,0.035780656567579526
32,4,8,5,2,7,7,1,0.095,0.1,0.1125,0.015,0.015,0.02,0.11250000000000004,0.12,0.12749999999999995,0100,0.1053349763472149
32,4,8,5,2,7,7,2,0.04,0.045,0.045,0.0,0.0,0.0,0.11250000000000004,0.12,0.12749999999999995,0101,0.033724260231155954
32,4,8,5,2,7,7,2,0.0225,0.0275,0.04,0.0,0.0,0.0,0.11250000000000004,0.12,0.12749999999999995,0110,0.018700795409085227
32,4,8,5,2,7,7,3,0.1075,0.11,0.1175,0.0,0.0,0.0,0.11250000000000004,0.12,0.12749999999999995,0111,0.11372966297549843
32,4,8,5,2,7,7,1,0.0425,0.045,0.0475,0.015,0.0175,0.02,0.11250000000000004,0.12,0.12749999999999995,1000,0.05029648920080307
32,4,8,5,2,7,7,2,0.015,0.02,0.02,0.0025,0.0025,0.0025,0.11250000000000004,0.12,0.12749999999999995,1001,0.010397937975081473
32,4,8,5,2,7,7,2,0.06,0.06,0.0725,0.0,0.0,0.0025,0.11250000000000004,0.12,0.12749999999999995,1010,0.04910171639467936
32,4,8,5,2,7,7,3,0.19,0.195,0.205,0.0,0.0,0.0,0.11250000000000004,0.12,0.12749999999999995,1011,0.20558844510633031
32,4,8,5,2,7,7,2,0.01,0.015,0.02,0.0,0.0,0.0,0.11250000000000004,0.12,0.12749999999999995,1100,0.012220718250830251
32,4,8,5,2,7,7,3,0.0125,0.0175,0.0175,0.0,0.0,0.0,0.11250000000000004,0.12,0.12749999999999995,1101,0.019367483570718404
32,4,8,5,2,7,7,3,0.0825,0.085,0.09,0.0,0.0,0.0,0.11250000000000004,0.12,0.12749999999999995,1110,0.10235760389641092
32,4,8,5,2,7,7,4,0.0775,0.08,0.085,0.0,0.0,0.0,0.11250000000000004,0.12,0.12749999999999995,1111,0.08806679179781692
33,3,8,5,6,2,4,0,0.1375,0.1375,0.145,0.10499999999999998,0.11250000000000004,0.12,0.10499999999999998,0.11250000000000004,0.12,000,0.14619076699477915
33,3,8,5,6,2,4,1,0.145,0.1475,0.1525,0.075,0.08,0.0875,0.10499999999999998,0.11250000000000004,0.12,001,0.1435098980487781
33,3,8,5,6,2,4,1,0.105,0.1225,0.1325,0.0125,0.0225,0.0225,0.10499999999999998,0.11250000000000004,0.12,010,0.1353717490287168
33,3,8,5,6,2,4,2,0.1275,0.13,0.15,0.0,0.005,0.005,0.10499999999999998,0.11250000000000004,0.12,011,0.13288928091122004
33,3,8,5,6,2,4,1,0.1175,0.13,0.1325,0.0075,0.0075,0.01,0.10499999999999998,0.11250000000000004,0.12,100,0.11126303754465063
33,3,8,5,6,2,4,2,0.095,0.1075,0.1125,0.0,0.0,0.0,0.10499999999999998,0.11250000000000004,0.12,101,0.10922267871541033
33,3,8,5,6,2,4,2,0.0975,0.115,0.135,0.0,0.0,0.0,0.10499999999999998,0.11250000000000004,0.12,110,0.11180141017319999
33,3,8,5,6,2,4,3,0.1,0.1125,0.1125,0.0,0.0,0.0,0.10499999999999998,0.11250000000000004,0.12,111,0.10975117858324503
34,4,9,3,4,1,12,0,0.0175,0.025,0.0275,0.11750000000000005,0.13,0.15500000000000003,0.11750000000000005,0.13,0.15500000000000003,0000,0.013552500625596453
34,4,9,3,4,1,12,1,0.1625,0.165,0.1925,0.065,0.075,0.075,0.11750000000000005,0.13,0.15500000000000003,0001,0.19547872871960495
34,4,9,3,4,1,12,1,0.0625,0.07,0.0725,0.015,0.025,0.0275,0.11750000000000005,0.13,0.15500000000000003,0010,0.05741342425550281
34,4,9,3,4,1,12,2,0.01,0.01,0.01,0.0,0.0025,0.0025,0.11750000000000005,0.13,0.15500000000000003,0011,0.003980461062116062
34,4,9,3,4,1,12,1,0.005,0.005,0.0075,0.0125,0.0125,0.015,0.11750000000000005,0.13,0.15500000000000003,0100,0.0002636655465089033
34,4,9,3,4,1,12,2,0.01,0.01,0.0125,0.0,0.0,0.0,0.11750000000000005,0.13,0.15500000000000003,0101,0.00380306242092145
34,4,9,3,4,1,12,2,0.1925,0.2,0.2075,0.0,0.0,0.0,0.11750000000000005,0.13,0.15500000000000003,0110,0.21579976186818212
34,4,9,3,4,1,12,3,0.0275,0.03,0.0325,0.0,0.0,0.0,0.11750000000000005,0.13,0.15500000000000003,0111,0.014961353733362942
34,4,9,3,4,1,12,1,0.02,0.02,0.03,0.0175,0.0225,0.025,0.11750000000000005,0.13,0.15500000000000003,1000,0.014496254268069138
34,4,9,3,4,1,12,2,0.1625,0.17,0.185,0.0,0.0,0.0025,0.11750000000000005,0.13,0.15500000000000003,1001,0.20909125435982695
34,4,9,3,4,1,12,2,0.01,0.01,0.0125,0.0,0.0,0.0,0.11750000000000005,0.13,0.15500000000000003,1010,0.004907563553483716
34,4,9,3,4,1,12,3,0.0025,0.005,0.005,0.0,0.0,0.0,0.11750000000000005,0.13,0.15500000000000003,1011,0.00034024038607363835
34,4,9,3,4,1,12,2,0.02,0.02,0.02,0.0,0.0,0.0,0.11750000000000005,0.13,0.15500000000000003,1100,0.003630162805079041
34,4,9,3,4,1,12,3,0.0525,0.055,0.0575,0.0,0.0,0.0,0.11750000000000005,0.13,0.15500000000000003,1101,0.05236078785650788
34,4,9,3,4,1,12,3,0.1525,0.1675,0.1675,0.0,0.0,0.0,0.11750000000000005,0.13,0.15500000000000003,1110,0.19631060415809332
34,4,9,3,4,1,12,4,0.0225,0.025,0.03,0.0,0.0,0.0,0.11750000000000005,0.13,0.15500000000000003,1111,0.013610174381070397
35,3,5,5,2,3,1,0,0.07,0.07,0.0725,0.10499999999999998,0.12250000000000005,0.125,0.10499999999999998,0.12250000000000005,0.125,000,0.04727017224340367
35,3,5,5,2,3,1,1,0.4125,0.43,0.4325,0.0625,0.065,0.0775,0.10499999999999998,0.12250000000000005,0.125,001,0.44417569684684177
35,3,5,5,2,3,1,1,0.0375,0.0375,0.05,0.0325,0.035,0.035,0.10499999999999998,0.12250000000000005,0.125,010,0.021072289837300803
35,3,5,5,2,3,1,2,0.175,0.18,0.1875,0.0,0.0,0.0,0.10499999999999998,0.12250000000000005,0.125,011,0.19800645054657748
35,3,5,5,2,3,1,1,0.0275,0.035,0.0425,0.015,0.015,0.02,0.10499999999999998,0.12250000000000005,0.125,100,0.01925837808842717
35,3,5,5,2,3,1,2,0.135,0.155,0.175,0.0,0.0,0.0,0.10499999999999998,0.12250000000000005,0.125,101,0.18096197034189493
35,3,5,5,2,3,1,2,0.0175,0.0225,0.0275,0.0,0.0,0.0,0.10499999999999998,0.12250000000000005,0.125,110,0.008585078192353966
35,3,5,5,2,3,1,3,0.06,0.065,0.0725,0.0,0.0,0.0,0.10499999999999998,0.12250000000000005,0.125,111,0.08066996390320051
36,5,5,2,5,9,2,0,0.0,0.0,0.0025,0.15749999999999997,0.15749999999999997,0.16500000000000004,0.15749999999999997,0.15749999999999997,0.16500000000000004,00000,0.00014639065520156017
36,5,5,2,5,9,2,1,0.0,0.0,0.0,0.0575,0.0625,0.0725,0.15749999999999997,0.15749999999999997,0.16500000000000004,00001,5.209439073905416e-05
36,5,5,2,5,9,2,1,0.0275,0.0325,0.0425,0.015,0.0275,0.0275,0.15749999999999997,0.15749999999999997,0.16500000000000004,00010,0.035925475711531624
36,5,5,2,5,9,2,2,0.0125,0.015,0.0175,0.0,0.0,0.0025,0.15749999999999997,0.15749999999999997,0.16500000000000004,00011,0.012784393693887787
36,5,5,2,5,9,2,1,0.005,0.005,0.005,0.0075,0.0075,0.0125,0.15749999999999997,0.15749999999999997,0.16500000000000004,00100,0.00046771649078931947
36,5,5,2,5,9,2,2,0.0,0.0,0.0025,0.0,0.0,0.0025,0.15749999999999997,0.15749999999999997,0.16500000000000004,00101,0.00016421318933017406
36,5,5,2,5,9,2,2,0.09,0.1075,0.11,0.0,0.0,0.0,0.15749999999999997,0.15749999999999997,0.16500000000000004,00110,0.11478148934164627
36,5,5,2,5,9,2,3,0.045,0.06,0.06,0.0,0.0,0.0,0.15749999999999997,0.15749999999999997,0.16500000000000004,00111,0.04029927276895908
36,5,5,2,5,9,2,1,0.005,0.005,0.005,0.0275,0.0275,0.0325,0.15749999999999997,0.15749999999999997,0.16500000000000004,10000,0.0005690326010570702
36,5,5,2,5,9,2,2,0.0,0.0,0.0025,0.0025,0.0025,0.0025,0.15749999999999997,0.15749999999999997,0.16500000000000004,10001,0.00020249521133649127
36,5,5,2,5,9,2,2,0.1275,0.1275,0.135,0.0,0.0,0.0,0.15749999999999997,0.15749999999999997,0.16500000000000004,10010,0.1396452994912722
36,5,5,2,5,9,2,3,0.0525,0.055,0.06,0.0,0.0,0.0,0.15749999999999997,0.15749999999999997,0.16500000000000004,10011,0.04969399711036366
36,5,5,2,5,9,2,2,0.0125,0.015,0.015,0.0,0.0,0.0,0.15749999999999997,0.15749999999999997,0.16500000000000004,10100,0.0018180527366633114
36,5,5,2,5,9,2,3,0.0,0.0025,0.01,0.0,0.0,0.0,0.15749999999999997,0.15749999999999997,0.16500000000000004,10101,0.0006383102673033892
36,5,5,2,5,9,2,3,0.37,0.38,0.395,0.0,0.0,0.0,0.15749999999999997,0.15749999999999997,0.16500000000000004,10110,0.446165155442144
36,5,5,2,5,9,2,4,0.1675,0.18,0.1825,0.0,0.0,0.0,0.15749999999999997,0.15749999999999997,0.16500000000000004,10111,0.15664661089777507
37,5,9,9,8,13,5,0,0.01,0.015,0.0275,0.17000000000000004,0.17000000000000004,0.1725,0.17000000000000004,0.17000000000000004,0.1725,00000,0.0190828222090968
37,5,9,9,8,13,5,1,0.015,0.015,0.0225,0.0725,0.0725,0.0775,0.17000000000000004,0.17000000000000004,0.1725,00001,0.014775150285698311
37,5,9,9,8,13,5,1,0.01,0.0125,0.0125,0.02,0.025,0.0275,0.17000000000000004,0.17000000000000004,0.1725,00010,0.010955049156870329
37,5,9,9,8,13,5,2,0.01,0.015,0.015,0.0,0.0025,0.0025,0.17000000000000004,0.17000000000000004,0.1725,00011,0.00848210479070605
37,5,9,9,8,13,5,1,0.1075,0.1225,0.1275,0.0075,0.01,0.015,0.17000000000000004,0.17000000000000004,0.1725,00100,0.12371795248430364
37,5,9,9,8,13,5,2,0.0775,0.095,0.0975,0.0,0.0,0.0,0.17000000000000004,0.17000000000000004,0.1725,00101,0.09579040882763568
37,5,9,9,8,13,5,2,0.0275,0.0275,0.0375,0.0,0.0,0.0,0.17000000000000004,0.17000000000000004,0.1725,00110,0.02266703334476928
37,5,9,9,8,13,5,3,0.0175,0.02,0.025,0.0,0.0,0.0,0.17000000000000004,0.17000000000000004,0.1725,00111,0.01755027744482415
37,5,9,9,8,13,5,1,0.015,0.0175,0.0175,0.0075,0.015,0.0175,0.17000000000000004,0.17000000000000004,0.1725,01000,0.01751051924996182
37,5,9,9,8,13,5,2,0.0025,0.005,0.005,0.0025,0.0025,0.0025,0.17000000000000004,0.17000000000000004,0.1725,01001,0.0026772653334665697
37,5,9,9,8,13,5,2,0.015,0.015,0.02,0.0,0.0,0.005,0.17000000000000004,0.17000000000000004,0.1725,01010,0.01005242290913401
37,5,9,9,8,13,5,3,0.0025,0.0025,0.005,0.0,0.0,0.0,0.17000000000000004,0.17000000000000004,0.1725,01011,0.0015369620390913467
37,5,9,9,8,13,5,2,0.075,0.0775,0.0825,0.0,0.0,0.0,0.17000000000000004,0.17000000000000004,0.1725,01100,0.11352438149895616
37,5,9,9,8,13,5,3,0.02,0.02,0.025,0.0,0.0,0.0,0.17000000000000004,0.17000000000000004,0.1725,01101,0.017357274604580985
37,5,9,9,8,13,5,3,0.02,0.02,0.02,0.0,0.0,0.0,0.17000000000000004,0.17000000000000004,0.1725,01110,0.020799414225737556
37,5,9,9,8,13,5,4,0.0,0.0025,0.005,0.0,0.0,0.0,0.17000000000000004,0.17000000000000004,0.1725,01111,0.003180119896393136
37,5,9,9,8,13,5,1,0.0125,0.015,0.0175,0.0275,0.03,0.0325,0.17000000000000004,0.17000000000000004,0.1725,10000,0.009718802850370835
37,5,9,9,8,13,5,2,0.005,0.0075,0.0075,0.0025,0.0025,0.005,0.17000000000000004,0.17000000000000004,0.1725,10001,0.007524923260189971
37,5,9,9,8,13,5,2,0.115,0.1325,0.135,0.0,0.0025,0.0025,0.17000000000000004,0.17000000000000004,0.1725,10010,0.1370899866698504
37,5,9,9,8,13,5,3,0.09,0.095,0.0975,0.0,0.0,0.0,0.17000000000000004,0.17000000000000004,0.1725,10011,0.10614389913174618
37,5,9,9,8,13,5,2,0.005,0.0075,0.0075,0.0,0.0,0.0,0.17000000000000004,0.17000000000000004,0.1725,10100,0.005295389186453682
37,5,9,9,8,13,5,3,0.0075,0.0075,0.01,0.0,0.0,0.0,0.17000000000000004,0.17000000000000004,0.1725,10101,0.004100031441566221
37,5,9,9,8,13,5,3,0.0275,0.03,0.04,0.0,0.0,0.0,0.17000000000000004,0.17000000000000004,0.1725,10110,0.02455937163027952
37,5,9,9,8,13,5,4,0.0175,0.0225,0.025,0.0,0.0,0.0,0.17000000000000004,0.17000000000000004,0.1725,10111,0.019015447651486033
37,5,9,9,8,13,5,2,0.01,0.01,0.0175,0.0,0.0,0.0,0.17000000000000004,0.17000000000000004,0.1725,11000,0.008918035421242726
37,5,9,9,8,13,5,3,0.0025,0.005,0.0075,0.0,0.0,0.0,0.17000000000000004,0.17000000000000004,0.1725,11001,0.0013635202209079055
37,5,9,9,8,13,5,3,0.1,0.1075,0.115,0.0,0.0,0.0,0.17000000000000004,0.17000000000000004,0.1725,11010,0.12579464527081805
37,5,9,9,8,13,5,4,0.0275,0.03,0.0375,0.0,0.0,0.0,0.17000000000000004,0.17000000000000004,0.1725,11011,0.01923333272484309
37,5,9,9,8,13,5,3,0.0075,0.01,0.01,0.0,0.0,0.0,0.17000000000000004,0.17000000000000004,0.1725,11100,0.004859082858364356
37,5,9,9,8,13,5,4,0.0,0.0025,0.0025,0.0,0.0,0.0,0.17000000000000004,0.17000000000000004,0.1725,11101,0.0007429279453931042
37,5,9,9,8,13,5,4,0.015,0.0175,0.0325,0.0,0.0,0.0,0.17000000000000004,0.17000000000000004,0.1725,11110,0.022535835894020525
37,5,9,9,8,13,5,5,0.005,0.0075,0.0075,0.0,0.0,0.0,0.17000000000000004,0.17000000000000004,0.1725,11111,0.003445609541241003
38,2,8,3,2,5,2,0,0.3725,0.39,0.39,0.07750000000000001,0.08499999999999996,0.10499999999999998,0.07750000000000001,0.08499999999999996,0.10499999999999998,00,0.41946138990964577
38,2,8,3,2,5,2,1,0.1725,0.175,0.19,0.0575,0.07,0.0775,0.07750000000000001,0.08499999999999996,0.10499999999999998,01,0.15387593978631367
38,2,8,3,2,5,2,1,0.355,0.365,0.3725,0.015,0.0175,0.025,0.07750000000000001,0.08499999999999996,0.10499999999999998,10,0.3864332248010587
38,2,8,3,2,5,2,2,0.065,0.0725,0.08,0.0,0.0025,0.0025,0.07750000000000001,0.08499999999999996,0.10499999999999998,11,0.040229445502982096
39,2,6,2,1,3,2,0,0.425,0.435,0.4775,0.09499999999999997,0.09999999999999998,0.11499999999999999,0.09499999999999997,0.09999999999999998,0.11499999999999999,00,0.44856840899350575
39,2,6,2,1,3,2,1,0.5075,0.5275,0.5475,0.0725,0.0825,0.09,0.09499999999999997,0.09999999999999998,0.11499999999999999,01,0.5479418933149006
39,2,6,2,1,3,2,1,0.0075,0.0075,0.01,0.0175,0.02,0.0225,0.09499999999999997,0.09999999999999998,0.11499999999999999,10,0.0015350121694082492
39,2,6,2,1,3,2,2,0.0075,0.01,0.015,0.0,0.0,0.0025,0.09499999999999997,0.09999999999999998,0.11499999999999999,11,0.0019546855221851786
40,4,4,0,2,2,4,0,0.085,0.095,0.1025,0.125,0.14249999999999996,0.14249999999999996,0.125,0.14249999999999996,0.14249999999999996,0000,0.10320754707309901
40,4,4,0,2,2,4,1,0.0925,0.1025,0.115,0.0125,0.0225,0.03,0.125,0.14249999999999996,0.14249999999999996,0010,0.11756691712802529
40,4,4,0,2,2,4,1,0.3125,0.3225,0.355,0.0175,0.0175,0.0225,0.125,0.14249999999999996,0.14249999999999996,1000,0.3642720024597559
40,4,4,0,2,2,4,2,0.365,0.3875,0.39,0.0,0.0,0.0,0.125,0.14249999999999996,0.14249999999999996,1010,0.4149535333391196
41,4,3,1,3,0,2,0,0.0225,0.03,0.045,0.11499999999999999,0.12749999999999995,0.13249999999999995,0.11499999999999999,0.12749999999999995,0.13249999999999995,0000,0.03434149359377079
41,4,3,1,3,0,2,1,0.0425,0.045,0.0475,0.0675,0.07,0.0725,0.11499999999999999,0.12749999999999995,0.13249999999999995,0001,0.04636477366970081
41,4,3,1,3,0,2,1,0.0625,0.065,0.07,0.02,0.02,0.02,0.11499999999999999,0.12749999999999995,0.13249999999999995,0010,0.060324818876945505
41,4,3,1,3,0,2,2,0.0925,0.0925,0.1,0.0,0.0,0.0025,0.11499999999999999,0.12749999999999995,0.13249999999999995,0011,0.0814451056491792
41,4,3,1,3,0,2,1,0.005,0.005,0.0075,0.01,0.015,0.0175,0.11499999999999999,0.12749999999999995,0.13249999999999995,0100,0.005676809342759393
41,4,3,1,3,0,2,2,0.0025,0.005,0.005,0.0,0.0,0.0025,0.11499999999999999,0.12749999999999995,0.13249999999999995,0101,0.004204703188378312
